data_entry	observer	date	id	plot	subplot	plant	notes	flowering	rosettes	stalks	r1_longest	r1_leaves	r2_longest	r2_leaves	r3_longest	r3_leaves	r4_longest	r4_leaves	r5_longest	r5_leaves	r6_longest	r6_leaves	other_notes	plantid	check_19_20	plotid	year	n_rosettes	discard	separate	modify	plantid_new	transition_fixed	status_18_fixed	status_19_fixed	status_21_fixed	modified	status	flowered	survived	water	water4	sun_time	sun_date	warm_time	warm_date	snow	sun_date_normal_mean	melt_offset	water_begin	water_end	last_day	precip_prewater_mm	precip_postwater_mm	precip_est_mm
XL	ST	2020-06-15T00:00:00Z	3A-644	3	A	644	blank	n	one_or_more	NA	33	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3A644	tagnf last year	3A	2020	1				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	vegetative	0	1	Reduction	Reduction	2020-05-04T21:00:00Z	125	2020-05-04T15:00:00Z	125	Normal	125.66666666666667	-0.6666666666666714	164	227	210	47.142356808736125	25.369392014598205	72.51174882333433
XL	ST	2020-06-15T00:00:00Z	3A-641	3	A	641	blank	y	one_or_more	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3A641	NA	3A	2020	2				NA	vegetative > vegetative > flowering	vegetative	vegetative	dead_nf	FALSE	flowering	0	0	Reduction	Reduction	2020-05-04T21:00:00Z	125	2020-05-04T15:00:00Z	125	Normal	125.66666666666667	-0.6666666666666714	164	227	210	47.142356808736125	25.369392014598205	72.51174882333433
XL	ST	2020-06-15T00:00:00Z	3A-638	3	A	638	blank	y	one_or_more	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3A638	NA	3A	2020	2				NA	vegetative > vegetative > flowering	vegetative	vegetative	dead_nf	FALSE	flowering	0	0	Reduction	Reduction	2020-05-04T21:00:00Z	125	2020-05-04T15:00:00Z	125	Normal	125.66666666666667	-0.6666666666666714	164	227	210	47.142356808736125	25.369392014598205	72.51174882333433
XL	ST	2020-06-15T00:00:00Z	3A-634	3	A	634_20	blank	n	one_or_more	NA	42	23	36	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	3A634_20	resurrected?	3A	2020	2		census20		NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	dead_nf	TRUE	dead_nf	0	0	Reduction	Reduction	2020-05-04T21:00:00Z	125	2020-05-04T15:00:00Z	125	Normal	125.66666666666667	-0.6666666666666714	164	227	210	47.142356808736125	25.369392014598205	72.51174882333433
XL	XL	2020-06-15T00:00:00Z	3A-642	3	A	642	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3A642	died and nf?	3A	2020	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	dead_nf	0	0	Reduction	Reduction	2020-05-04T21:00:00Z	125	2020-05-04T15:00:00Z	125	Normal	125.66666666666667	-0.6666666666666714	164	227	210	47.142356808736125	25.369392014598205	72.51174882333433
XL	XL	2020-06-15T00:00:00Z	3A-633	3	A	633	dead	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3A633	NA	3A	2020	0				NA	vegetative > vegetative > dead_nf	vegetative	vegetative	dead_nf	FALSE	dead_nf	0	0	Reduction	Reduction	2020-05-04T21:00:00Z	125	2020-05-04T15:00:00Z	125	Normal	125.66666666666667	-0.6666666666666714	164	227	210	47.142356808736125	25.369392014598205	72.51174882333433
XL	XL	2020-06-15T00:00:00Z	3A-657	3	A	657	chewed	n	one_or_more	NA	31	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3A657	NA	3A	2020	1		pheno19		NA	vegetative > vegetative > flowering	vegetative	vegetative	dead_nf	FALSE	flowering	0	0	Reduction	Reduction	2020-05-04T21:00:00Z	125	2020-05-04T15:00:00Z	125	Normal	125.66666666666667	-0.6666666666666714	164	227	210	47.142356808736125	25.369392014598205	72.51174882333433
XL	XL	2020-06-15T00:00:00Z	3A-647	3	A	647	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3A647	died and nf?	3A	2020	0		census19		NA	flowering > vegetative > dead_nf	flowering	vegetative	dead_nf	FALSE	dead_nf	0	0	Reduction	Reduction	2020-05-04T21:00:00Z	125	2020-05-04T15:00:00Z	125	Normal	125.66666666666667	-0.6666666666666714	164	227	210	47.142356808736125	25.369392014598205	72.51174882333433
XL	XL	2020-06-15T00:00:00Z	3A-655	3	A	655	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3A655	died and nf?	3A	2020	0				NA	vegetative > vegetative > dead_nf	vegetative	vegetative	dead_nf	FALSE	dead_nf	0	0	Reduction	Reduction	2020-05-04T21:00:00Z	125	2020-05-04T15:00:00Z	125	Normal	125.66666666666667	-0.6666666666666714	164	227	210	47.142356808736125	25.369392014598205	72.51174882333433
XL	XL	2020-06-15T00:00:00Z	3A-632	3	A	632	blank	n	one_or_more	NA	50	18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3A632	NA	3A	2020	1				NA	vegetative > vegetative > vegetative	vegetative	vegetative	dead_nf	FALSE	vegetative	0	0	Reduction	Reduction	2020-05-04T21:00:00Z	125	2020-05-04T15:00:00Z	125	Normal	125.66666666666667	-0.6666666666666714	164	227	210	47.142356808736125	25.369392014598205	72.51174882333433
XL	XL	2020-06-15T00:00:00Z	3A-653	3	A	653	dead	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3A653	NA	3A	2020	0				NA	vegetative > vegetative > dead_nf	vegetative	vegetative	dead_nf	FALSE	dead_nf	0	0	Reduction	Reduction	2020-05-04T21:00:00Z	125	2020-05-04T15:00:00Z	125	Normal	125.66666666666667	-0.6666666666666714	164	227	210	47.142356808736125	25.369392014598205	72.51174882333433
XL	XL	2020-06-15T00:00:00Z	3A-658	3	A	658	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3A658	chew death	3A	2020	0				NA	vegetative > vegetative > vegetative	vegetative	vegetative	dead_nf	FALSE	vegetative	0	0	Reduction	Reduction	2020-05-04T21:00:00Z	125	2020-05-04T15:00:00Z	125	Normal	125.66666666666667	-0.6666666666666714	164	227	210	47.142356808736125	25.369392014598205	72.51174882333433
XL	XL	2020-06-15T00:00:00Z	3A-654	3	A	654	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3A654	NA	3A	2020	0				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	dead_nf	FALSE	dead_nf	0	0	Reduction	Reduction	2020-05-04T21:00:00Z	125	2020-05-04T15:00:00Z	125	Normal	125.66666666666667	-0.6666666666666714	164	227	210	47.142356808736125	25.369392014598205	72.51174882333433
XL	XL	2020-06-15T00:00:00Z	3A-647	3	A	647	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3A647	died and nf?	3A	2020	0		census19		NA	flowering > vegetative > dead_nf	flowering	vegetative	dead_nf	FALSE	dead_nf	0	0	Reduction	Reduction	2020-05-04T21:00:00Z	125	2020-05-04T15:00:00Z	125	Normal	125.66666666666667	-0.6666666666666714	164	227	210	47.142356808736125	25.369392014598205	72.51174882333433
XL	XL	2020-06-15T00:00:00Z	3A-645	3	A	645_20	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3A645_20	NA	3A	2020	0		census20 leaf20		NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	dead_nf	TRUE	dead_nf	0	0	Reduction	Reduction	2020-05-04T21:00:00Z	125	2020-05-04T15:00:00Z	125	Normal	125.66666666666667	-0.6666666666666714	164	227	210	47.142356808736125	25.369392014598205	72.51174882333433
XL	XL	2020-06-15T00:00:00Z	3A-650	3	A	650	blank	n	one_or_more	NA	50	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3A650	regrew?	3A	2020	1				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	vegetative	0	1	Reduction	Reduction	2020-05-04T21:00:00Z	125	2020-05-04T15:00:00Z	125	Normal	125.66666666666667	-0.6666666666666714	164	227	210	47.142356808736125	25.369392014598205	72.51174882333433
XL	XL	2020-06-15T00:00:00Z	3A-651	3	A	651	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3A651	died and nf?	3A	2020	0				NA	vegetative > vegetative > dead_nf	vegetative	vegetative	dead_nf	FALSE	dead_nf	0	0	Reduction	Reduction	2020-05-04T21:00:00Z	125	2020-05-04T15:00:00Z	125	Normal	125.66666666666667	-0.6666666666666714	164	227	210	47.142356808736125	25.369392014598205	72.51174882333433
XL	XL	2020-06-15T00:00:00Z	3A-127	3	A	127	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3A127	NA	3A	2020	0				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	FALSE	dead_nf	0	0	Reduction	Reduction	2020-05-04T21:00:00Z	125	2020-05-04T15:00:00Z	125	Normal	125.66666666666667	-0.6666666666666714	164	227	210	47.142356808736125	25.369392014598205	72.51174882333433
XL	XL	2020-06-15T00:00:00Z	3A-277	3	A	277	blank	n	one_or_more	NA	48	22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3A277	NA	3A	2020	1				NA	vegetative > vegetative > vegetative	vegetative	vegetative	flowering	FALSE	vegetative	1	1	Reduction	Reduction	2020-05-04T21:00:00Z	125	2020-05-04T15:00:00Z	125	Normal	125.66666666666667	-0.6666666666666714	164	227	210	47.142356808736125	25.369392014598205	72.51174882333433
XL	XL	2020-06-15T00:00:00Z	3A-278	3	A	278	blank	y	one_or_more	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3A278	NA	3A	2020	1				NA	vegetative > vegetative > flowering	vegetative	vegetative	dead_nf	FALSE	flowering	0	0	Reduction	Reduction	2020-05-04T21:00:00Z	125	2020-05-04T15:00:00Z	125	Normal	125.66666666666667	-0.6666666666666714	164	227	210	47.142356808736125	25.369392014598205	72.51174882333433
XL	XL	2020-06-15T00:00:00Z	3A-125	3	A	125	blank	y	one_or_more	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3A125	NA	3A	2020	1				NA	vegetative > vegetative > flowering	vegetative	vegetative	dead_nf	FALSE	flowering	0	0	Reduction	Reduction	2020-05-04T21:00:00Z	125	2020-05-04T15:00:00Z	125	Normal	125.66666666666667	-0.6666666666666714	164	227	210	47.142356808736125	25.369392014598205	72.51174882333433
XL	XL	2020-06-15T00:00:00Z	3A-121	3	A	121	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3A121	died and nf?	3A	2020	0				NA	vegetative > vegetative > dead_nf	vegetative	vegetative	dead_nf	FALSE	dead_nf	0	0	Reduction	Reduction	2020-05-04T21:00:00Z	125	2020-05-04T15:00:00Z	125	Normal	125.66666666666667	-0.6666666666666714	164	227	210	47.142356808736125	25.369392014598205	72.51174882333433
XL	XL	2020-06-15T00:00:00Z	3A-128	3	A	128	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3A128	died and nf?	3A	2020	0				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	FALSE	dead_nf	0	0	Reduction	Reduction	2020-05-04T21:00:00Z	125	2020-05-04T15:00:00Z	125	Normal	125.66666666666667	-0.6666666666666714	164	227	210	47.142356808736125	25.369392014598205	72.51174882333433
XL	XL	2020-06-15T00:00:00Z	3A-129	3	A	129	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3A129	died and nf?	3A	2020	0				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	vegetative	0	1	Reduction	Reduction	2020-05-04T21:00:00Z	125	2020-05-04T15:00:00Z	125	Normal	125.66666666666667	-0.6666666666666714	164	227	210	47.142356808736125	25.369392014598205	72.51174882333433
XL	XL	2020-06-15T00:00:00Z	3A-126	3	A	126_20	blank	n	one_or_more	NA	42	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3A126_20	resurrected?	3A	2020	1		census20 leaf20		NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	dead_nf	TRUE	dead_nf	0	0	Reduction	Reduction	2020-05-04T21:00:00Z	125	2020-05-04T15:00:00Z	125	Normal	125.66666666666667	-0.6666666666666714	164	227	210	47.142356808736125	25.369392014598205	72.51174882333433
XL	XL	2020-06-15T00:00:00Z	3A-120	3	A	120	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3A120	NA	3A	2020	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	dead_nf	0	0	Reduction	Reduction	2020-05-04T21:00:00Z	125	2020-05-04T15:00:00Z	125	Normal	125.66666666666667	-0.6666666666666714	164	227	210	47.142356808736125	25.369392014598205	72.51174882333433
XL	XL	2020-06-15T00:00:00Z	3A-123	3	A	123	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3A123	NA	3A	2020	0				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	dead_nf	FALSE	dead_nf	0	0	Reduction	Reduction	2020-05-04T21:00:00Z	125	2020-05-04T15:00:00Z	125	Normal	125.66666666666667	-0.6666666666666714	164	227	210	47.142356808736125	25.369392014598205	72.51174882333433
XL	XL	2020-06-15T00:00:00Z	3A-274	3	A	274	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3A274	died and nf?	3A	2020	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	dead_nf	0	0	Reduction	Reduction	2020-05-04T21:00:00Z	125	2020-05-04T15:00:00Z	125	Normal	125.66666666666667	-0.6666666666666714	164	227	210	47.142356808736125	25.369392014598205	72.51174882333433
XL	XL	2020-06-15T00:00:00Z	3A-275	3	A	275	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3A275	NA	3A	2020	0		pheno19		NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	dead_nf	FALSE	dead_nf	0	0	Reduction	Reduction	2020-05-04T21:00:00Z	125	2020-05-04T15:00:00Z	125	Normal	125.66666666666667	-0.6666666666666714	164	227	210	47.142356808736125	25.369392014598205	72.51174882333433
XL	XL	2020-06-15T00:00:00Z	3A-276	3	A	276	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3A276	NA	3A	2020	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	dead_nf	0	0	Reduction	Reduction	2020-05-04T21:00:00Z	125	2020-05-04T15:00:00Z	125	Normal	125.66666666666667	-0.6666666666666714	164	227	210	47.142356808736125	25.369392014598205	72.51174882333433
XL	XL	2020-06-15T00:00:00Z	3A-269	3	A	269	blank	y	one_or_more	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3A269	NA	3A	2020	1				NA	vegetative > vegetative > flowering	vegetative	vegetative	dead_nf	FALSE	flowering	0	0	Reduction	Reduction	2020-05-04T21:00:00Z	125	2020-05-04T15:00:00Z	125	Normal	125.66666666666667	-0.6666666666666714	164	227	210	47.142356808736125	25.369392014598205	72.51174882333433
XL	XL	2020-06-15T00:00:00Z	3A-648	3	A	648	blank	n	one_or_more	NA	43	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3A648	NA	3A	2020	1				NA	vegetative > vegetative > vegetative	vegetative	vegetative	flowering	FALSE	vegetative	1	1	Reduction	Reduction	2020-05-04T21:00:00Z	125	2020-05-04T15:00:00Z	125	Normal	125.66666666666667	-0.6666666666666714	164	227	210	47.142356808736125	25.369392014598205	72.51174882333433
XL	XL	2020-06-15T00:00:00Z	4B-178	4	B	178	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4B178	died and nf?	4B	2020	0				NA	vegetative > vegetative > dead_nf	vegetative	vegetative	dead_nf	FALSE	dead_nf	0	0	Control	Mock rainout	2020-04-30T19:00:00Z	121	2020-04-28T18:00:00Z	119	Early	125.66666666666667	-4.666666666666671	164	227	210	47.142356808736125	50.73878402919641	97.88114083793253
XL	XL	2020-06-15T00:00:00Z	4B-164	4	B	164	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4B164	NA	4B	2020	0				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	FALSE	dead_nf	0	0	Control	Mock rainout	2020-04-30T19:00:00Z	121	2020-04-28T18:00:00Z	119	Early	125.66666666666667	-4.666666666666671	164	227	210	47.142356808736125	50.73878402919641	97.88114083793253
XL	XL	2020-06-15T00:00:00Z	4B-169	4	B	169	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4B169	died and nf?	4B	2020	0				NA	vegetative > vegetative > dead_nf	vegetative	vegetative	dead_nf	FALSE	dead_nf	0	0	Control	Mock rainout	2020-04-30T19:00:00Z	121	2020-04-28T18:00:00Z	119	Early	125.66666666666667	-4.666666666666671	164	227	210	47.142356808736125	50.73878402919641	97.88114083793253
XL	XL	2020-06-15T00:00:00Z	4B-174	4	B	174	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4B174	NA	4B	2020	0				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	FALSE	dead_nf	0	0	Control	Mock rainout	2020-04-30T19:00:00Z	121	2020-04-28T18:00:00Z	119	Early	125.66666666666667	-4.666666666666671	164	227	210	47.142356808736125	50.73878402919641	97.88114083793253
XL	XL	2020-06-15T00:00:00Z	4B-173	4	B	173	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4B173	NA	4B	2020	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	dead_nf	0	0	Control	Mock rainout	2020-04-30T19:00:00Z	121	2020-04-28T18:00:00Z	119	Early	125.66666666666667	-4.666666666666671	164	227	210	47.142356808736125	50.73878402919641	97.88114083793253
XL	XL	2020-06-15T00:00:00Z	4B-170	4	B	170_20	blank	n	one_or_more	NA	44	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4B170_20	refound?	4B	2020	1		census20 leaf20		NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	dead_nf	TRUE	dead_nf	0	0	Control	Mock rainout	2020-04-30T19:00:00Z	121	2020-04-28T18:00:00Z	119	Early	125.66666666666667	-4.666666666666671	164	227	210	47.142356808736125	50.73878402919641	97.88114083793253
XL	XL	2020-06-15T00:00:00Z	4B-171	4	B	171_20	blank	n	one_or_more	NA	32	11	34	6	27	6	NA	NA	NA	NA	NA	NA	NA	4B171_20	refound?	4B	2020	3		census20 leaf20		NA	dead_nf > dead_nf > dead_nf	dead_nf	dead_nf	dead_nf	TRUE	dead_nf	0	0	Control	Mock rainout	2020-04-30T19:00:00Z	121	2020-04-28T18:00:00Z	119	Early	125.66666666666667	-4.666666666666671	164	227	210	47.142356808736125	50.73878402919641	97.88114083793253
XL	XL	2020-06-15T00:00:00Z	4B-165	4	B	165_20	blank	n	one_or_more	NA	20	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4B165_20	refound?	4B	2020	1		census20 leaf19		NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	dead_nf	TRUE	dead_nf	0	0	Control	Mock rainout	2020-04-30T19:00:00Z	121	2020-04-28T18:00:00Z	119	Early	125.66666666666667	-4.666666666666671	164	227	210	47.142356808736125	50.73878402919641	97.88114083793253
XL	XL	2020-06-15T00:00:00Z	4B-176	4	B	176	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4B176	NA	4B	2020	0				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	dead_nf	FALSE	dead_nf	0	0	Control	Mock rainout	2020-04-30T19:00:00Z	121	2020-04-28T18:00:00Z	119	Early	125.66666666666667	-4.666666666666671	164	227	210	47.142356808736125	50.73878402919641	97.88114083793253
XL	XL	2020-06-15T00:00:00Z	4B-177	4	B	177	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4B177	chew death	4B	2020	0				NA	flowering > vegetative > dead_nf	flowering	vegetative	dead_nf	FALSE	dead_nf	0	0	Control	Mock rainout	2020-04-30T19:00:00Z	121	2020-04-28T18:00:00Z	119	Early	125.66666666666667	-4.666666666666671	164	227	210	47.142356808736125	50.73878402919641	97.88114083793253
XL	XL	2020-06-15T00:00:00Z	4B-168	4	B	168_20	blank	n	one_or_more	NA	20	3	32	5	32	6	NA	NA	NA	NA	NA	NA	NA	4B168_20	flowered and lived?	4B	2020	3		census20		NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	TRUE	dead_nf	0	0	Control	Mock rainout	2020-04-30T19:00:00Z	121	2020-04-28T18:00:00Z	119	Early	125.66666666666667	-4.666666666666671	164	227	210	47.142356808736125	50.73878402919641	97.88114083793253
XL	XL	2020-06-15T00:00:00Z	4B-209	4	B	209	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4B209	NA	4B	2020	0				NA	dead_nf > dead_nf > dead_nf	dead_nf	dead_nf	dead_nf	FALSE	dead_nf	0	0	Control	Mock rainout	2020-04-30T19:00:00Z	121	2020-04-28T18:00:00Z	119	Early	125.66666666666667	-4.666666666666671	164	227	210	47.142356808736125	50.73878402919641	97.88114083793253
XL	XL	2020-06-15T00:00:00Z	4B-201	4	B	201_20	blank	n	one_or_more	NA	42	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4B201_20	refound?	4B	2020	1		census20 leaf20		NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	dead_nf	TRUE	dead_nf	0	0	Control	Mock rainout	2020-04-30T19:00:00Z	121	2020-04-28T18:00:00Z	119	Early	125.66666666666667	-4.666666666666671	164	227	210	47.142356808736125	50.73878402919641	97.88114083793253
XL	XL	2020-06-15T00:00:00Z	4B-179	4	B	179_20	blank	n	one_or_more	NA	12	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4B179_20	refound?	4B	2020	1		census20 leaf20		NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	dead_nf	TRUE	dead_nf	0	0	Control	Mock rainout	2020-04-30T19:00:00Z	121	2020-04-28T18:00:00Z	119	Early	125.66666666666667	-4.666666666666671	164	227	210	47.142356808736125	50.73878402919641	97.88114083793253
XL	XL	2020-06-15T00:00:00Z	4B-168	4	B	168_20	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4B168_20	NA	4B	2020	0		census20		NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	TRUE	dead_nf	0	0	Control	Mock rainout	2020-04-30T19:00:00Z	121	2020-04-28T18:00:00Z	119	Early	125.66666666666667	-4.666666666666671	164	227	210	47.142356808736125	50.73878402919641	97.88114083793253
XL	XL	2020-06-15T00:00:00Z	4B-188	4	B	188	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4B188	died and nf?	4B	2020	0				NA	vegetative > vegetative > dead_nf	vegetative	vegetative	dead_nf	FALSE	dead_nf	0	0	Control	Mock rainout	2020-04-30T19:00:00Z	121	2020-04-28T18:00:00Z	119	Early	125.66666666666667	-4.666666666666671	164	227	210	47.142356808736125	50.73878402919641	97.88114083793253
XL	XL	2020-06-15T00:00:00Z	4B-184	4	B	184	chewed	n	one_or_more	NA	15	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4B184	NA	4B	2020	1				NA	vegetative > vegetative > vegetative	vegetative	vegetative	dead_nf	FALSE	vegetative	0	0	Control	Mock rainout	2020-04-30T19:00:00Z	121	2020-04-28T18:00:00Z	119	Early	125.66666666666667	-4.666666666666671	164	227	210	47.142356808736125	50.73878402919641	97.88114083793253
XL	XL	2020-06-15T00:00:00Z	4B-161	4	B	161	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4B161	NA	4B	2020	0				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	dead_nf	FALSE	dead_nf	0	0	Control	Mock rainout	2020-04-30T19:00:00Z	121	2020-04-28T18:00:00Z	119	Early	125.66666666666667	-4.666666666666671	164	227	210	47.142356808736125	50.73878402919641	97.88114083793253
XL	XL	2020-06-15T00:00:00Z	4B-166	4	B	166	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4B166	NA	4B	2020	0				NA	vegetative > vegetative > dead_nf	vegetative	vegetative	dead_nf	FALSE	dead_nf	0	0	Control	Mock rainout	2020-04-30T19:00:00Z	121	2020-04-28T18:00:00Z	119	Early	125.66666666666667	-4.666666666666671	164	227	210	47.142356808736125	50.73878402919641	97.88114083793253
XL	XL	2020-06-15T00:00:00Z	4B-167	4	B	167	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4B167	died and nf?	4B	2020	0				NA	vegetative > vegetative > dead_nf	vegetative	vegetative	dead_nf	FALSE	dead_nf	0	0	Control	Mock rainout	2020-04-30T19:00:00Z	121	2020-04-28T18:00:00Z	119	Early	125.66666666666667	-4.666666666666671	164	227	210	47.142356808736125	50.73878402919641	97.88114083793253
XL	XL	2020-06-15T00:00:00Z	4B-160	4	B	160	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4B160	NA	4B	2020	0				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	FALSE	dead_nf	0	0	Control	Mock rainout	2020-04-30T19:00:00Z	121	2020-04-28T18:00:00Z	119	Early	125.66666666666667	-4.666666666666671	164	227	210	47.142356808736125	50.73878402919641	97.88114083793253
XL	XL	2020-06-15T00:00:00Z	4B-163	4	B	163	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4B163	died and nf?	4B	2020	0				NA	vegetative > vegetative > dead_nf	vegetative	vegetative	dead_nf	FALSE	dead_nf	0	0	Control	Mock rainout	2020-04-30T19:00:00Z	121	2020-04-28T18:00:00Z	119	Early	125.66666666666667	-4.666666666666671	164	227	210	47.142356808736125	50.73878402919641	97.88114083793253
XL	XL	2020-06-15T00:00:00Z	4B-187	4	B	187	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4B187	died and nf?	4B	2020	0				NA	vegetative > vegetative > dead_nf	vegetative	vegetative	dead_nf	FALSE	dead_nf	0	0	Control	Mock rainout	2020-04-30T19:00:00Z	121	2020-04-28T18:00:00Z	119	Early	125.66666666666667	-4.666666666666671	164	227	210	47.142356808736125	50.73878402919641	97.88114083793253
